respondent_id,study_org,participant_role,participant_group,case_id,control_id,condition,modality,evidence_name,ground_truth_label,ground_truth_status,llm_status,rq1_understands_control,rq1_what_was_missed,rq2_factual_evaluation,rq2_what_was_missed,rq2_evidence_fulfils,rq4_correctly_identified,rq4_could_remediate,rq4_remediation_blocker,judge_followup_turns,judge_changed_status,judge_updated_status,created_at,updated_at,participant_completed_at
A016,o1,auditor,Auditor,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,Strongly Agree,,Strongly Agree,,Agree,,,,0,FALSE,,2026-07-02T23:16:29.684+00:00,2026-07-02T23:16:29.684+00:00,2026-07-02T23:40:39.119+00:00
A016,o1,auditor,Auditor,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,Strongly Agree,,Agree,,Agree,,,,0,FALSE,,2026-07-02T22:56:34.301+00:00,2026-07-02T22:56:34.301+00:00,2026-07-02T23:40:39.119+00:00
A016,o1,auditor,Auditor,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,Strongly Agree,,Strongly Agree,,Disagree,,,,0,FALSE,,2026-07-02T22:47:44.755+00:00,2026-07-02T22:47:44.755+00:00,2026-07-02T23:40:39.119+00:00
A016,o1,auditor,Auditor,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,Strongly Agree,,Strongly Agree,,Agree,,,,0,FALSE,,2026-07-02T22:46:20.666+00:00,2026-07-02T22:46:20.666+00:00,2026-07-02T23:40:39.119+00:00
A016,o1,auditor,Auditor,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,Strongly Agree,,Strongly Agree,,Disagree,,,,0,FALSE,,2026-07-02T22:42:36.336+00:00,2026-07-02T22:42:36.336+00:00,2026-07-02T23:40:39.119+00:00
A016,o1,auditor,Auditor,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,Strongly Agree,,Strongly Agree,,Strongly Agree,,,,0,FALSE,,2026-07-02T22:38:47.525+00:00,2026-07-02T22:38:47.525+00:00,2026-07-02T23:40:39.119+00:00
S019,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Somewhat Agree,"The issue is only described as �E��Eimage-only evidence.�E��E To fix it confidently, I would need to know exactly what source code access evidence is expected, such as a current export showing users, roles, access levels, privileged access justification, and access review records.",0,FALSE,,2026-07-01T13:23:45.249+00:00,2026-07-01T13:23:45.249+00:00,2026-07-01T13:23:46.474+00:00
S019,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Somewhat Agree,"The deficiency is described only as �E��Eimage-only / no machine-readable evidence,�E��E without specifying exactly what endpoint protection evidence is required. To remedy it confidently, I would need clearer guidance on which systems and fields should be provided, such as MDM enrollment and compliance status, MFA status, device-to-user mapping, encryption status, endpoint protection/EDR status, and a current export rather than only a screenshot.",0,FALSE,,2026-07-01T13:22:33.293+00:00,2026-07-01T13:22:33.293+00:00,2026-07-01T13:23:46.474+00:00
S019,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Agree,,0,FALSE,,2026-07-01T13:21:15.425+00:00,2026-07-01T13:21:15.425+00:00,2026-07-01T13:23:46.474+00:00
S019,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Somewhat Agree,Agree,,1,TRUE,PARTIAL,2026-07-01T13:20:46.246+00:00,2026-07-01T13:20:46.246+00:00,2026-07-01T13:23:46.474+00:00
S019,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Agree,,0,FALSE,,2026-07-01T13:18:44.95+00:00,2026-07-01T13:18:44.95+00:00,2026-07-01T13:23:46.474+00:00
S019,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Agree,,0,FALSE,,2026-07-01T13:18:00.324+00:00,2026-07-01T13:18:00.324+00:00,2026-07-01T13:23:46.474+00:00
S019,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Somewhat Agree,Agree,,1,FALSE,,2026-07-01T13:16:57.98+00:00,2026-07-01T13:16:57.98+00:00,2026-07-01T13:23:46.474+00:00
S019,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,,,,1,FALSE,,2026-07-01T13:10:43.377+00:00,2026-07-01T13:10:43.377+00:00,2026-07-01T13:23:46.474+00:00
S019,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Strongly Agree,Agree,,0,FALSE,,2026-07-01T12:56:31.082+00:00,2026-07-01T12:56:31.082+00:00,2026-07-01T13:23:46.474+00:00
S019,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Somewhat Agree,Agree,,0,FALSE,,2026-07-01T10:19:39.133+00:00,2026-07-01T10:19:39.133+00:00,2026-07-01T13:23:46.474+00:00
S019,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-07-01T10:18:28.542+00:00,2026-07-01T10:18:28.542+00:00,2026-07-01T13:23:46.474+00:00
S019,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Agree,,0,FALSE,,2026-07-01T10:16:47.067+00:00,2026-07-01T10:16:47.067+00:00,2026-07-01T13:23:46.474+00:00
S020,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Neutral,Agree,,0,FALSE,,2026-07-01T06:22:01.148+00:00,2026-07-01T06:22:01.148+00:00,2026-07-01T06:22:02.048+00:00
S020,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Neutral,Agree,,0,FALSE,,2026-07-01T06:21:50.215+00:00,2026-07-01T06:21:50.215+00:00,2026-07-01T06:22:02.048+00:00
S020,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Neutral,Agree,,0,FALSE,,2026-07-01T06:21:37.623+00:00,2026-07-01T06:21:37.623+00:00,2026-07-01T06:22:02.048+00:00
S020,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Neutral,Agree,,0,FALSE,,2026-07-01T06:20:47.904+00:00,2026-07-01T06:20:47.904+00:00,2026-07-01T06:22:02.048+00:00
S020,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Neutral,Agree,,0,FALSE,,2026-07-01T06:20:26.953+00:00,2026-07-01T06:20:26.953+00:00,2026-07-01T06:22:02.048+00:00
S020,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Neutral,Neutral,"I am not familiar with the technical jargon used here, thus I would not be able to explain it to someone to remedy the deficiencies.",0,FALSE,,2026-07-01T06:18:09.573+00:00,2026-07-01T06:18:09.573+00:00,2026-07-01T06:22:02.048+00:00
S020,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Neutral,Neutral,Having trouble understanding compliance here.,1,TRUE,PARTIAL,2026-07-01T06:15:42.83+00:00,2026-07-01T06:15:42.83+00:00,2026-07-01T06:22:02.048+00:00
S020,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Neutral,Agree,,0,FALSE,,2026-07-01T06:11:45.303+00:00,2026-07-01T06:11:45.303+00:00,2026-07-01T06:22:02.048+00:00
S020,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Neutral,Disagree,Excel data sheets are harder to track than a written document. Referencing an instance/example for each finding would help the individual see the flag in real time.,0,FALSE,,2026-07-01T06:10:02.304+00:00,2026-07-01T06:10:02.304+00:00,2026-07-01T06:22:02.048+00:00
S020,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Neutral,Agree,,0,FALSE,,2026-07-01T06:06:44.941+00:00,2026-07-01T06:06:44.941+00:00,2026-07-01T06:22:02.048+00:00
S020,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,Its a table of the list of Cheif ,0,FALSE,,2026-07-01T06:05:32.66+00:00,2026-07-01T06:05:32.66+00:00,2026-07-01T06:22:02.048+00:00
S020,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-07-01T06:01:46.013+00:00,2026-07-01T06:01:46.013+00:00,2026-07-01T06:22:02.048+00:00
S021,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-06-30T12:14:48.705+00:00,2026-06-30T12:14:48.705+00:00,2026-06-30T12:14:49.375+00:00
S021,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Somewhat Agree,Neutral,No machine-readable evidence (image-only),0,FALSE,,2026-06-30T12:14:07.291+00:00,2026-06-30T12:14:07.291+00:00,2026-06-30T12:14:49.375+00:00
S021,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Somewhat Agree,Agree,,0,FALSE,,2026-06-30T12:12:32.375+00:00,2026-06-30T12:12:32.375+00:00,2026-06-30T12:14:49.375+00:00
S021,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-30T12:12:15.352+00:00,2026-06-30T12:12:15.352+00:00,2026-06-30T12:14:49.375+00:00
S021,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-30T12:11:39.913+00:00,2026-06-30T12:11:39.913+00:00,2026-06-30T12:14:49.375+00:00
S021,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Agree,,0,FALSE,,2026-06-30T12:11:13.169+00:00,2026-06-30T12:11:13.169+00:00,2026-06-30T12:14:49.375+00:00
S021,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-30T12:10:45.877+00:00,2026-06-30T12:10:45.877+00:00,2026-06-30T12:14:49.375+00:00
S021,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-30T12:10:05.752+00:00,2026-06-30T12:10:05.752+00:00,2026-06-30T12:14:49.375+00:00
S021,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-30T12:09:18.668+00:00,2026-06-30T12:09:18.668+00:00,2026-06-30T12:14:49.375+00:00
S021,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Strongly Agree,,0,FALSE,,2026-06-30T12:08:45.919+00:00,2026-06-30T12:08:45.919+00:00,2026-06-30T12:14:49.375+00:00
S021,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-30T12:08:15.196+00:00,2026-06-30T12:08:15.196+00:00,2026-06-30T12:14:49.375+00:00
S021,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,lack of efficient and supporting evidence.,0,FALSE,,2026-06-30T12:07:50.352+00:00,2026-06-30T12:07:50.352+00:00,2026-06-30T12:14:49.375+00:00
S022,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-27T22:00:46.264+00:00,2026-06-27T22:00:46.264+00:00,2026-06-27T22:00:46.716+00:00
S022,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-27T21:59:23.904+00:00,2026-06-27T21:59:23.904+00:00,2026-06-27T22:00:46.716+00:00
S022,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T21:58:26.855+00:00,2026-06-27T21:58:26.855+00:00,2026-06-27T22:00:46.716+00:00
S022,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T21:56:31.41+00:00,2026-06-27T21:56:31.41+00:00,2026-06-27T22:00:46.716+00:00
S022,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T21:56:06.735+00:00,2026-06-27T21:56:06.735+00:00,2026-06-27T22:00:46.716+00:00
S022,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T21:55:20.777+00:00,2026-06-27T21:55:20.777+00:00,2026-06-27T22:00:46.716+00:00
S022,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T21:54:45.411+00:00,2026-06-27T21:54:45.411+00:00,2026-06-27T22:00:46.716+00:00
S022,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T21:52:56.144+00:00,2026-06-27T21:52:56.144+00:00,2026-06-27T22:00:46.716+00:00
S022,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T21:51:46.06+00:00,2026-06-27T21:51:46.06+00:00,2026-06-27T22:00:46.716+00:00
S022,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T21:49:09.866+00:00,2026-06-27T21:49:09.866+00:00,2026-06-27T22:00:46.716+00:00
S022,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T21:46:16.091+00:00,2026-06-27T21:46:16.091+00:00,2026-06-27T22:00:46.716+00:00
S022,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T21:43:08.238+00:00,2026-06-27T21:43:08.238+00:00,2026-06-27T22:00:46.716+00:00
S023,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Somewhat Agree,Agree,,1,FALSE,,2026-06-27T18:08:04.442+00:00,2026-06-27T18:08:04.442+00:00,
S023,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T18:06:25.197+00:00,2026-06-27T18:06:25.197+00:00,
S024,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T08:25:50.002+00:00,2026-06-27T08:25:50.002+00:00,2026-06-27T08:25:50.953+00:00
S024,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T08:25:18.731+00:00,2026-06-27T08:25:18.731+00:00,2026-06-27T08:25:50.953+00:00
S024,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T08:24:38.137+00:00,2026-06-27T08:24:38.137+00:00,2026-06-27T08:25:50.953+00:00
S024,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T08:23:44.425+00:00,2026-06-27T08:23:44.425+00:00,2026-06-27T08:25:50.953+00:00
S024,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T08:23:02.289+00:00,2026-06-27T08:23:02.289+00:00,2026-06-27T08:25:50.953+00:00
S024,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T08:22:17.064+00:00,2026-06-27T08:22:17.064+00:00,2026-06-27T08:25:50.953+00:00
S024,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T08:21:34.07+00:00,2026-06-27T08:21:34.07+00:00,2026-06-27T08:25:50.953+00:00
S024,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T08:15:17.307+00:00,2026-06-27T08:15:17.307+00:00,2026-06-27T08:25:50.953+00:00
S024,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T08:13:33.729+00:00,2026-06-27T08:13:33.729+00:00,2026-06-27T08:25:50.953+00:00
S024,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T08:12:44.13+00:00,2026-06-27T08:12:44.13+00:00,2026-06-27T08:25:50.953+00:00
S024,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T08:11:58.995+00:00,2026-06-27T08:11:58.995+00:00,2026-06-27T08:25:50.953+00:00
S024,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T08:11:20.916+00:00,2026-06-27T08:11:20.916+00:00,2026-06-27T08:25:50.953+00:00
S025,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T08:04:28.268+00:00,2026-06-27T08:04:28.268+00:00,
S026,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Disagree,no feedback,0,FALSE,,2026-06-27T00:18:18.538+00:00,2026-06-27T00:18:18.538+00:00,2026-06-27T00:18:19.238+00:00
S026,o1,student,Group 2,8.1-o1,8.1,balanced_v1,image,8-1_O1_Okta_User_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Disagree,no feedback,0,FALSE,,2026-06-27T00:18:07.247+00:00,2026-06-27T00:18:07.247+00:00,2026-06-27T00:18:19.238+00:00
S026,o1,student,Group 2,7.14-o1,7.14,balanced_v1,pdf,7-14_O1_GlobalEnterprises_DataDestructionCertificate.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Neutral,Neutral,the output doesnt catch everything about how its not compliant,1,FALSE,,2026-06-27T00:17:31.932+00:00,2026-06-27T00:17:31.932+00:00,2026-06-27T00:18:19.238+00:00
S026,o1,student,Group 2,6.4-o1,6.4,balanced_v1,txt,6-4_O1_Termination_Letter.txt,UNKNOWN,Unknown,COMPLIANT,,,,,,Disagree,Disagree,"the policy itself doesnt exist, it is just references as if it exists. that is the fault of the evidence provided, but the output did not identify that a policy isnt detailed and instead kind of infers a policy from the document",2,TRUE,NON_COMPLIANT,2026-06-27T00:12:53.825+00:00,2026-06-27T00:12:53.825+00:00,2026-06-27T00:18:19.238+00:00
S026,o1,student,Group 2,5.30-o1,5.3,balanced_v1,docx,5-30_O1_ICT_Continuity_Plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T00:06:02.722+00:00,2026-06-27T00:06:02.722+00:00,2026-06-27T00:18:19.238+00:00
S026,o1,student,Group 2,5.29-o1,5.29,balanced_v1,docx,5-29_O1_business_continuity_plan.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Agree,Agree,,0,FALSE,,2026-06-27T00:04:40.24+00:00,2026-06-27T00:04:40.24+00:00,2026-06-27T00:18:19.238+00:00
S026,o1,student,Group 2,5.27-o1,5.27,balanced_v1,docx,5-27_O1_incident_response_report.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T23:50:32.254+00:00,2026-06-26T23:50:32.254+00:00,2026-06-27T00:18:19.238+00:00
S026,o1,student,Group 2,5.24-o1,5.24,balanced_v1,docx,5-24_O1_Incident_Management_Policy.docx,UNKNOWN,Unknown,COMPLIANT,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T23:49:13.221+00:00,2026-06-26T23:49:13.221+00:00,2026-06-27T00:18:19.238+00:00
S026,o1,student,Group 2,5.11-o1,5.11,balanced_v1,xlsx,5-11_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Agree,Agree,,0,FALSE,,2026-06-26T23:49:11.798+00:00,2026-06-26T23:49:11.798+00:00,2026-06-27T00:18:19.238+00:00
S026,o1,student,Group 2,5.9-o1,5.9,balanced_v1,xlsx,5-9_O1_Global_Enterprises_Inc._Asset_Inventory.xlsx,UNKNOWN,Unknown,PARTIAL,,,,,,Disagree,Disagree,The information is not correct. It says there is only HW prefixed assets which is wrong and would facilitate miscommunication and possibly going in circles when understanding is not comprehensive,0,FALSE,,2026-06-26T23:32:21.544+00:00,2026-06-26T23:32:21.544+00:00,2026-06-27T00:18:19.238+00:00
S026,o1,student,Group 2,5.2-o1,5.2,balanced_v1,pdf,5-2_O1_Executive Team.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-26T23:25:09.814+00:00,2026-06-26T23:25:09.814+00:00,2026-06-27T00:18:19.238+00:00
S026,o1,student,Group 2,5.1-o1,5.1,balanced_v1,docx,5-1_O1_information_security_policy.docx,UNKNOWN,Unknown,PARTIAL,,,,,,Strongly Agree,Strongly Agree,,0,FALSE,,2026-06-26T23:24:34.799+00:00,2026-06-26T23:24:34.799+00:00,2026-06-27T00:18:19.238+00:00
S027,o1,student,Group 2,8.4-o1,8.4,balanced_v1,image,8-4_O1_Code_Repo_Access_List.png,UNKNOWN,Unknown,INSUFFICIENT_EVIDENCE,,,,,,Disagree,Agree,,0,FALSE,,2026-06-26T07:30:53.079+00:00,2026-06-26T07:30:53.079+00:00,2026-06-26T07:30:53.335+00:00
